data_hora,cpu_freq,cpu_percent,ram_used,ram_percent,sendPackages,receivePackages,disco_C_used,disco_C_percent
05/06/2025 02:28:16,2100.0,3.3,12.9,84.7,194344,799769,91421196288,36.2
05/06/2025 02:28:21,1400.0,2.6,12.84,84.3,194604,801007,91420389376,36.2
05/06/2025 02:28:26,1400.0,1.3,12.86,84.5,194809,802228,91420590080,36.2
05/06/2025 02:28:30,1400.0,6.8,12.89,84.7,194830,802254,91419705344,36.2
05/06/2025 02:28:35,2100.0,1.6,12.96,85.1,195148,803814,91419705344,36.2
05/06/2025 02:28:39,2100.0,3.9,12.96,85.1,195362,805167,91419856896,36.2
05/06/2025 02:28:43,2100.0,2.7,12.97,85.2,195481,805894,91420135424,36.2
05/06/2025 02:28:48,2100.0,2.0,12.85,84.4,195492,805908,91420135424,36.2
05/06/2025 02:28:52,1400.0,3.0,12.77,83.9,195730,807421,91419836416,36.2
05/06/2025 02:28:57,2100.0,15.9,12.6,82.7,195872,808235,91420078080,36.2
05/06/2025 02:29:02,2100.0,8.1,12.78,83.9,196153,809619,91444940800,36.2
05/06/2025 02:29:06,1400.0,2.2,12.83,84.2,196594,811181,91444944896,36.2
05/06/2025 02:29:12,2100.0,3.9,12.8,84.1,196632,811374,91431211008,36.2
05/06/2025 02:29:17,2100.0,2.6,12.77,83.9,197006,813376,91431276544,36.2
05/06/2025 02:29:21,2100.0,0.9,12.77,83.9,197019,813397,91431280640,36.2
05/06/2025 02:29:26,1400.0,1.6,12.77,83.9,197204,814628,91431264256,36.2
05/06/2025 02:29:31,2100.0,0.9,12.76,83.8,197370,815684,91431428096,36.2
05/06/2025 02:29:35,1400.0,1.4,12.76,83.8,197383,815704,91431665664,36.2
05/06/2025 02:29:39,2100.0,5.4,12.74,83.7,197417,815910,91431686144,36.2
05/06/2025 02:29:44,2100.0,4.3,12.76,83.8,197476,816160,91431686144,36.2
05/06/2025 02:29:48,1400.0,2.6,12.77,83.8,197503,816191,91431972864,36.2
05/06/2025 02:29:52,2100.0,12.6,12.86,84.5,197532,816228,91432730624,36.2
05/06/2025 02:29:57,2100.0,2.1,12.78,83.9,197542,816242,91432800256,36.2
