data_hora,process_name,memory_percent,cpu_percent,vms
05/06/2025 17:06:11,python.exe,0,31.2,0
05/06/2025 17:06:11,dwm.exe,0,17.3,0
05/06/2025 17:06:11,Code.exe,0,16.6,0
05/06/2025 17:06:11,MySQLWorkbench.exe,0,9.8,0
05/06/2025 17:06:11,System,0,3.6,0
05/06/2025 17:06:11,mintty.exe,0,3.3,0
05/06/2025 17:06:11,svchost.exe,0,2.1,0
05/06/2025 17:06:11,chrome.exe,0,1.1,0
05/06/2025 17:06:11,RuntimeBroker.exe,0,1.1,0
05/06/2025 17:06:11,powershell.exe,0,1.1,0
05/06/2025 17:06:15,python.exe,0,31.0,0
05/06/2025 17:06:15,mintty.exe,0,5.5,0
05/06/2025 17:06:15,System,0,2.7,0
05/06/2025 17:06:15,dwm.exe,0,1.1,0
05/06/2025 17:06:15,MySQLWorkbench.exe,0,1.1,0
05/06/2025 17:06:15,svchost.exe,0,1.0,0
05/06/2025 17:06:15,svchost.exe,0,0.9,0
05/06/2025 17:06:18,python.exe,0,28.1,0
05/06/2025 17:06:18,dwm.exe,0,4.4,0
05/06/2025 17:06:18,Code.exe,0,3.3,0
05/06/2025 17:06:18,chrome.exe,0,1.1,0
05/06/2025 17:06:18,mintty.exe,0,1.1,0
05/06/2025 17:06:18,csrss.exe,0,1.1,0
05/06/2025 17:06:18,System,0,0.9,0
05/06/2025 17:06:21,python.exe,0,29.1,0
05/06/2025 17:06:21,dwm.exe,0,3.3,0
05/06/2025 17:06:21,mintty.exe,0,2.2,0
05/06/2025 17:06:21,Code.exe,0,1.1,0
05/06/2025 17:06:21,bash.exe,0,1.1,0
05/06/2025 17:06:21,rsession-utf8.exe,0,1.1,0
05/06/2025 17:06:24,python.exe,0,27.1,0
05/06/2025 17:06:24,dwm.exe,0,14.2,0
05/06/2025 17:06:24,MySQLWorkbench.exe,0,4.4,0
05/06/2025 17:06:24,Code.exe,0,3.4,0
05/06/2025 17:06:24,mintty.exe,0,2.2,0
05/06/2025 17:06:24,Code.exe,0,2.1,0
05/06/2025 17:06:24,mysqld.exe,0,1.1,0
05/06/2025 17:06:28,python.exe,0,30.2,0
05/06/2025 17:06:28,dwm.exe,0,3.3,0
05/06/2025 17:06:28,Code.exe,0,3.3,0
05/06/2025 17:06:28,mintty.exe,0,2.2,0
05/06/2025 17:06:28,System,0,1.8,0
05/06/2025 17:06:28,svchost.exe,0,1.1,0
05/06/2025 17:06:28,MySQLWorkbench.exe,0,1.1,0
05/06/2025 17:06:28,jetbrains-toolbox.exe,0,1.1,0
05/06/2025 17:06:31,python.exe,0,31.8,0
05/06/2025 17:06:31,Code.exe,0,4.3,0
05/06/2025 17:06:31,dwm.exe,0,4.3,0
05/06/2025 17:06:31,Code.exe,0,3.4,0
05/06/2025 17:06:31,mintty.exe,0,2.2,0
05/06/2025 17:06:31,MySQLWorkbench.exe,0,2.1,0
05/06/2025 17:06:31,Code.exe,0,2.1,0
05/06/2025 17:06:31,System,0,1.8,0
05/06/2025 17:06:31,chrome.exe,0,1.1,0
05/06/2025 17:06:31,Code.exe,0,1.1,0
05/06/2025 17:06:34,python.exe,0,30.1,0
05/06/2025 17:06:34,dwm.exe,0,3.3,0
05/06/2025 17:06:34,mintty.exe,0,2.2,0
05/06/2025 17:06:34,Code.exe,0,1.1,0
05/06/2025 17:06:34,svchost.exe,0,1.1,0
05/06/2025 17:06:34,MySQLWorkbench.exe,0,1.1,0
05/06/2025 17:06:34,Code.exe,0,1.1,0
05/06/2025 17:06:34,mysqld.exe,0,1.1,0
05/06/2025 17:06:34,Code.exe,0,1.1,0
05/06/2025 17:06:34,powershell.exe,0,1.1,0
05/06/2025 17:06:38,python.exe,0,32.3,0
05/06/2025 17:06:38,dwm.exe,0,7.6,0
05/06/2025 17:06:38,Code.exe,0,3.3,0
05/06/2025 17:06:38,mintty.exe,0,3.3,0
05/06/2025 17:06:38,MySQLWorkbench.exe,0,2.2,0
05/06/2025 17:06:38,rstudio.exe,0,1.1,0
05/06/2025 17:06:41,Code.exe,0,32.3,0
05/06/2025 17:06:41,python.exe,0,29.4,0
05/06/2025 17:06:41,mintty.exe,0,4.2,0
05/06/2025 17:06:41,dwm.exe,0,2.0,0
05/06/2025 17:06:41,mysqld.exe,0,1.1,0
05/06/2025 17:06:41,rsession-utf8.exe,0,1.1,0
05/06/2025 17:06:41,svchost.exe,0,1.0,0
05/06/2025 17:06:41,MySQLWorkbench.exe,0,1.0,0
05/06/2025 17:06:41,System,0,0.9,0
05/06/2025 17:06:41,msedge.exe,0,0.9,0
05/06/2025 17:06:44,python.exe,0,31.9,0
05/06/2025 17:06:44,dwm.exe,0,4.3,0
05/06/2025 17:06:44,Code.exe,0,2.3,0
05/06/2025 17:06:44,mintty.exe,0,2.2,0
05/06/2025 17:06:44,Code.exe,0,1.1,0
05/06/2025 17:06:44,MySQLWorkbench.exe,0,1.1,0
05/06/2025 17:06:48,python.exe,0,32.0,0
05/06/2025 17:06:48,dwm.exe,0,5.4,0
05/06/2025 17:06:48,mintty.exe,0,4.4,0
05/06/2025 17:06:48,Code.exe,0,3.3,0
05/06/2025 17:06:48,MySQLWorkbench.exe,0,2.2,0
05/06/2025 17:06:48,System,0,1.8,0
