data_hora,cpu_freq,cpu_percent,ram_used,ram_percent,sendPackages,receivePackages,disco_C_used,disco_C_percent
05/06/2025 00:34:21,2100.0,2.2,11.6,76.2,64935,182945,88879276032,35.2
05/06/2025 00:34:26,2100.0,2.2,11.59,76.1,64983,182998,88878612480,35.2
05/06/2025 00:34:31,2100.0,4.0,11.68,76.7,65065,183071,88878878720,35.2
05/06/2025 00:34:36,2100.0,2.7,11.76,77.2,65174,183183,88878895104,35.2
05/06/2025 00:34:40,1400.0,2.4,11.75,77.2,65214,183229,88878891008,35.2
05/06/2025 00:34:45,2100.0,4.8,11.77,77.3,65220,183243,88878895104,35.2
05/06/2025 00:34:49,2100.0,11.4,11.91,78.2,65226,183253,88878895104,35.2
05/06/2025 00:34:54,2100.0,2.6,11.91,78.2,65236,183274,88878895104,35.2
05/06/2025 00:34:59,2100.0,2.6,11.91,78.2,65236,183280,88878845952,35.2
05/06/2025 00:35:03,2100.0,11.1,11.9,78.2,65247,183301,88878845952,35.2
05/06/2025 00:35:08,2100.0,2.5,11.91,78.2,65247,183305,88878845952,35.2
05/06/2025 00:35:13,2100.0,2.2,11.9,78.1,65259,183337,88878850048,35.2
05/06/2025 00:35:17,2100.0,4.8,11.89,78.1,65269,183359,88878850048,35.2
05/06/2025 00:35:22,2100.0,3.3,11.9,78.1,65398,183437,88878850048,35.2
05/06/2025 00:35:27,1400.0,2.0,11.9,78.1,65438,183475,88878919680,35.2
05/06/2025 00:35:32,2100.0,1.2,11.89,78.1,65479,183530,88878940160,35.2
05/06/2025 00:35:36,1400.0,1.9,11.9,78.1,65496,183558,88879382528,35.2
05/06/2025 00:35:41,2100.0,7.0,11.86,77.9,65632,183749,88879448064,35.2
05/06/2025 00:35:45,2100.0,6.0,11.88,78.0,66034,184792,88879480832,35.2
05/06/2025 00:35:49,2100.0,8.9,11.89,78.1,66120,184879,88879874048,35.2
05/06/2025 00:35:54,2100.0,2.1,11.89,78.1,66443,186782,88879874048,35.2
05/06/2025 00:35:59,1400.0,3.4,11.9,78.2,66690,187666,88879964160,35.2
05/06/2025 00:36:03,2100.0,12.5,11.9,78.1,66850,187789,88880033792,35.2
05/06/2025 00:36:08,1400.0,4.4,11.89,78.1,67014,188613,88879972352,35.2
05/06/2025 00:36:13,1400.0,3.6,11.89,78.1,67181,189451,88879972352,35.2
05/06/2025 00:36:18,1400.0,2.1,11.88,78.0,67260,189882,88879972352,35.2
05/06/2025 00:36:22,1400.0,2.5,11.89,78.1,67421,190933,88879972352,35.2
05/06/2025 00:36:27,2100.0,1.8,11.89,78.1,67544,191731,88879972352,35.2
05/06/2025 00:36:32,1400.0,3.2,11.93,78.3,67704,192492,88879972352,35.2
05/06/2025 00:36:36,1400.0,5.5,11.94,78.4,67860,193426,88879996928,35.2
05/06/2025 00:36:41,2100.0,3.5,11.96,78.5,68073,194508,88879996928,35.2
05/06/2025 00:36:45,1400.0,3.5,11.94,78.4,68150,194667,88880066560,35.2
05/06/2025 00:36:50,2100.0,6.1,11.96,78.5,68312,195429,88880398336,35.2
05/06/2025 00:36:54,2100.0,6.4,11.95,78.5,68457,196383,88880398336,35.2
05/06/2025 00:36:59,2100.0,6.4,11.95,78.5,68661,197558,88880418816,35.2
05/06/2025 00:37:03,2100.0,9.9,11.96,78.5,68771,198206,88880549888,35.2
05/06/2025 00:37:08,2100.0,3.7,11.9,78.1,68878,198943,88880549888,35.2
05/06/2025 00:37:13,1400.0,4.4,11.89,78.1,68943,199385,88880549888,35.2
05/06/2025 00:37:17,2100.0,10.2,11.95,78.5,69158,200326,88880484352,35.2
05/06/2025 00:37:21,2100.0,5.9,12.11,79.5,69375,201231,88880549888,35.2
05/06/2025 00:37:25,2100.0,2.3,12.12,79.6,69398,201266,88880881664,35.2
05/06/2025 00:37:30,2100.0,3.7,12.13,79.7,69562,202342,88881405952,35.2
05/06/2025 00:37:34,2100.0,15.5,11.89,78.1,69697,203001,88881410048,35.2
05/06/2025 00:37:38,2100.0,3.0,11.86,77.9,69750,203321,88881430528,35.2
05/06/2025 00:37:43,2100.0,5.6,11.83,77.7,69870,203996,88881500160,35.2
05/06/2025 00:37:47,2100.0,5.5,11.86,77.9,69909,204039,88881500160,35.2
05/06/2025 00:37:52,2100.0,2.5,11.84,77.8,70030,204757,88881434624,35.2
05/06/2025 00:37:56,1400.0,2.2,11.84,77.8,70128,205155,88881451008,35.2
05/06/2025 00:38:00,2100.0,2.5,11.83,77.7,70255,205699,88881451008,35.2
05/06/2025 00:38:04,2100.0,6.1,11.84,77.8,70421,206387,88881451008,35.2
