data_hora,process_name,memory_percent,cpu_percent,vms
05/06/2025 16:59:01,chrome.exe,0,53.7,0
05/06/2025 16:59:01,chrome.exe,0,42.8,0
05/06/2025 16:59:01,python.exe,0,35.8,0
05/06/2025 16:59:01,dwm.exe,0,22.1,0
05/06/2025 16:59:01,System,0,4.9,0
05/06/2025 16:59:01,mintty.exe,0,3.1,0
05/06/2025 16:59:01,MySQLWorkbench.exe,0,2.0,0
05/06/2025 16:59:01,svchost.exe,0,1.9,0
05/06/2025 16:59:01,mysqld.exe,0,1.1,0
05/06/2025 16:59:01,RuntimeBroker.exe,0,1.0,0
05/06/2025 16:59:04,chrome.exe,0,63.2,0
05/06/2025 16:59:04,chrome.exe,0,48.7,0
05/06/2025 16:59:04,python.exe,0,35.7,0
05/06/2025 16:59:04,dwm.exe,0,26.3,0
05/06/2025 16:59:04,node.exe,0,2.5,0
05/06/2025 16:59:04,mintty.exe,0,1.0,0
05/06/2025 16:59:04,rsession-utf8.exe,0,1.0,0
05/06/2025 16:59:08,chrome.exe,0,48.0,0
05/06/2025 16:59:08,chrome.exe,0,41.7,0
05/06/2025 16:59:08,python.exe,0,29.8,0
05/06/2025 16:59:08,dwm.exe,0,12.2,0
05/06/2025 16:59:08,System,0,6.6,0
05/06/2025 16:59:08,mysqld.exe,0,2.0,0
05/06/2025 16:59:08,MySQLWorkbench.exe,0,1.9,0
05/06/2025 16:59:08,jetbrains-toolbox.exe,0,1.9,0
05/06/2025 16:59:08,mintty.exe,0,1.9,0
05/06/2025 16:59:08,Code.exe,0,1.0,0
05/06/2025 16:59:12,chrome.exe,0,51.1,0
05/06/2025 16:59:12,chrome.exe,0,43.8,0
05/06/2025 16:59:12,python.exe,0,29.6,0
05/06/2025 16:59:12,dwm.exe,0,13.0,0
05/06/2025 16:59:12,mintty.exe,0,5.7,0
05/06/2025 16:59:12,System,0,3.6,0
05/06/2025 16:59:12,Code.exe,0,0.9,0
05/06/2025 16:59:12,jetbrains-toolbox.exe,0,0.9,0
05/06/2025 16:59:12,chrome.exe,0,0.9,0
05/06/2025 16:59:16,chrome.exe,0,54.9,0
05/06/2025 16:59:16,chrome.exe,0,47.3,0
05/06/2025 16:59:16,python.exe,0,31.1,0
05/06/2025 16:59:16,dwm.exe,0,18.8,0
05/06/2025 16:59:16,MySQLWorkbench.exe,0,4.5,0
05/06/2025 16:59:16,System,0,2.1,0
05/06/2025 16:59:16,Code.exe,0,1.8,0
05/06/2025 16:59:16,mintty.exe,0,1.8,0
05/06/2025 16:59:16,svchost.exe,0,1.6,0
05/06/2025 16:59:16,Code.exe,0,1.5,0
05/06/2025 16:59:20,chrome.exe,0,43.2,0
05/06/2025 16:59:20,chrome.exe,0,39.8,0
05/06/2025 16:59:20,python.exe,0,37.7,0
05/06/2025 16:59:20,dwm.exe,0,12.0,0
05/06/2025 16:59:20,mysqld.exe,0,2.9,0
05/06/2025 16:59:20,jetbrains-toolbox.exe,0,2.8,0
05/06/2025 16:59:20,MySQLWorkbench.exe,0,1.9,0
05/06/2025 16:59:20,mintty.exe,0,1.9,0
05/06/2025 16:59:20,chrome.exe,0,1.8,0
05/06/2025 16:59:20,rsession-utf8.exe,0,1.0,0
05/06/2025 16:59:24,chrome.exe,0,52.9,0
05/06/2025 16:59:24,chrome.exe,0,40.0,0
05/06/2025 16:59:24,python.exe,0,27.7,0
05/06/2025 16:59:24,dwm.exe,0,13.0,0
05/06/2025 16:59:24,mintty.exe,0,2.8,0
05/06/2025 16:59:24,System,0,2.2,0
05/06/2025 16:59:24,mysqld.exe,0,1.9,0
05/06/2025 16:59:24,chrome.exe,0,0.9,0
05/06/2025 16:59:24,chrome.exe,0,0.9,0
05/06/2025 16:59:28,chrome.exe,0,52.6,0
05/06/2025 16:59:28,chrome.exe,0,44.9,0
05/06/2025 16:59:28,python.exe,0,30.1,0
05/06/2025 16:59:28,dwm.exe,0,19.3,0
05/06/2025 16:59:28,Code.exe,0,13.6,0
05/06/2025 16:59:28,System,0,7.0,0
05/06/2025 16:59:28,PowerMgr.exe,0,1.9,0
05/06/2025 16:59:28,chrome.exe,0,1.8,0
05/06/2025 16:59:28,MySQLWorkbench.exe,0,1.8,0
05/06/2025 16:59:28,chrome.exe,0,0.9,0
05/06/2025 16:59:32,chrome.exe,0,44.7,0
05/06/2025 16:59:32,chrome.exe,0,37.8,0
05/06/2025 16:59:32,python.exe,0,32.2,0
05/06/2025 16:59:32,dwm.exe,0,21.4,0
05/06/2025 16:59:32,mintty.exe,0,3.8,0
05/06/2025 16:59:32,System,0,2.9,0
05/06/2025 16:59:32,GitHubDesktop.exe,0,2.9,0
05/06/2025 16:59:32,node.exe,0,1.5,0
05/06/2025 16:59:32,mysqld.exe,0,1.0,0
05/06/2025 16:59:32,rsession-utf8.exe,0,1.0,0
05/06/2025 16:59:36,chrome.exe,0,56.8,0
05/06/2025 16:59:36,chrome.exe,0,36.8,0
05/06/2025 16:59:36,python.exe,0,30.3,0
05/06/2025 16:59:36,MsMpEng.exe,0,23.1,0
05/06/2025 16:59:36,dwm.exe,0,15.3,0
05/06/2025 16:59:36,System,0,4.1,0
05/06/2025 16:59:36,mintty.exe,0,2.8,0
05/06/2025 16:59:36,node.exe,0,2.1,0
05/06/2025 16:59:36,svchost.exe,0,1.5,0
05/06/2025 16:59:36,lsass.exe,0,1.4,0
05/06/2025 16:59:40,MsMpEng.exe,0,59.1,0
05/06/2025 16:59:40,chrome.exe,0,47.4,0
05/06/2025 16:59:40,chrome.exe,0,40.3,0
05/06/2025 16:59:40,python.exe,0,39.6,0
05/06/2025 16:59:40,dwm.exe,0,20.1,0
05/06/2025 16:59:40,System,0,7.4,0
05/06/2025 16:59:40,Code.exe,0,4.3,0
05/06/2025 16:59:40,GitHubDesktop.exe,0,3.9,0
05/06/2025 16:59:40,MySQLWorkbench.exe,0,2.6,0
05/06/2025 16:59:40,mintty.exe,0,1.9,0
05/06/2025 16:59:44,chrome.exe,0,68.5,0
05/06/2025 16:59:44,chrome.exe,0,45.0,0
05/06/2025 16:59:44,python.exe,0,36.3,0
05/06/2025 16:59:44,dwm.exe,0,24.4,0
05/06/2025 16:59:44,System,0,3.0,0
05/06/2025 16:59:44,chrome.exe,0,1.9,0
05/06/2025 16:59:44,mintty.exe,0,1.9,0
05/06/2025 16:59:44,mysqld.exe,0,1.0,0
05/06/2025 16:59:44,rsession-utf8.exe,0,1.0,0
