data_hora,process_name,memory_percent,cpu_percent,vms
05/06/2025 17:51:07,Code.exe,0,28.8,0
05/06/2025 17:51:07,python.exe,0,28.6,0
05/06/2025 17:51:07,dwm.exe,0,18.9,0
05/06/2025 17:51:07,SynTPEnh.exe,0,8.0,0
05/06/2025 17:51:07,Code.exe,0,6.5,0
05/06/2025 17:51:07,Code.exe,0,5.5,0
05/06/2025 17:51:07,MsMpEng.exe,0,2.2,0
05/06/2025 17:51:07,MySQLWorkbench.exe,0,1.1,0
05/06/2025 17:51:07,jetbrains-toolbox.exe,0,1.1,0
05/06/2025 17:51:07,Code.exe,0,1.1,0
05/06/2025 17:51:10,Code.exe,0,39.2,0
05/06/2025 17:51:10,python.exe,0,30.1,0
05/06/2025 17:51:10,Code.exe,0,28.0,0
05/06/2025 17:51:10,dwm.exe,0,25.0,0
05/06/2025 17:51:10,Code.exe,0,13.4,0
05/06/2025 17:51:10,MsMpEng.exe,0,3.9,0
05/06/2025 17:51:10,SynTPEnh.exe,0,2.9,0
05/06/2025 17:51:10,Code.exe,0,1.0,0
05/06/2025 17:51:10,chrome.exe,0,1.0,0
05/06/2025 17:51:10,mintty.exe,0,0.9,0
05/06/2025 17:51:13,Code.exe,0,31.0,0
05/06/2025 17:51:13,python.exe,0,26.9,0
05/06/2025 17:51:13,dwm.exe,0,19.2,0
05/06/2025 17:51:13,Code.exe,0,14.3,0
05/06/2025 17:51:13,Code.exe,0,4.5,0
05/06/2025 17:51:13,mintty.exe,0,3.5,0
05/06/2025 17:51:13,SynTPEnh.exe,0,2.4,0
05/06/2025 17:51:13,MySQLWorkbench.exe,0,1.1,0
05/06/2025 17:51:13,System,0,0.9,0
05/06/2025 17:51:17,Code.exe,0,57.1,0
05/06/2025 17:51:17,dwm.exe,0,42.3,0
05/06/2025 17:51:17,Code.exe,0,39.4,0
05/06/2025 17:51:17,python.exe,0,29.7,0
05/06/2025 17:51:17,MsMpEng.exe,0,12.1,0
05/06/2025 17:51:17,System,0,6.1,0
05/06/2025 17:51:17,SynTPEnh.exe,0,4.7,0
05/06/2025 17:51:17,chrome.exe,0,3.3,0
05/06/2025 17:51:17,mintty.exe,0,2.1,0
05/06/2025 17:51:17,Code.exe,0,2.0,0
05/06/2025 17:51:20,python.exe,0,28.2,0
05/06/2025 17:51:20,Code.exe,0,10.7,0
05/06/2025 17:51:20,dwm.exe,0,5.7,0
05/06/2025 17:51:20,Code.exe,0,4.4,0
05/06/2025 17:51:20,Code.exe,0,2.3,0
05/06/2025 17:51:20,System,0,1.0,0
05/06/2025 17:51:23,python.exe,0,27.1,0
05/06/2025 17:51:23,dwm.exe,0,10.3,0
05/06/2025 17:51:23,Code.exe,0,8.3,0
05/06/2025 17:51:23,Code.exe,0,5.6,0
05/06/2025 17:51:23,Code.exe,0,3.4,0
05/06/2025 17:51:23,Code.exe,0,2.3,0
05/06/2025 17:51:23,MsMpEng.exe,0,1.1,0
05/06/2025 17:51:23,MySQLWorkbench.exe,0,1.1,0
05/06/2025 17:51:26,python.exe,0,32.4,0
05/06/2025 17:51:26,MemCompression,0,16.5,0
05/06/2025 17:51:26,dwm.exe,0,10.5,0
05/06/2025 17:51:26,Code.exe,0,7.4,0
05/06/2025 17:51:26,MsMpEng.exe,0,6.3,0
05/06/2025 17:51:26,Code.exe,0,3.2,0
05/06/2025 17:51:26,Code.exe,0,1.1,0
05/06/2025 17:51:26,MySQLWorkbench.exe,0,1.0,0
05/06/2025 17:51:26,Code.exe,0,1.0,0
05/06/2025 17:51:26,System,0,0.9,0
05/06/2025 17:51:29,python.exe,0,26.0,0
05/06/2025 17:51:29,dwm.exe,0,5.7,0
05/06/2025 17:51:29,Code.exe,0,3.6,0
05/06/2025 17:51:29,jetbrains-toolbox.exe,0,2.3,0
05/06/2025 17:51:29,PowerMgr.exe,0,2.3,0
05/06/2025 17:51:29,mintty.exe,0,1.2,0
05/06/2025 17:51:29,Code.exe,0,1.1,0
05/06/2025 17:51:29,System,0,1.0,0
05/06/2025 17:51:33,chrome.exe,0,61.6,0
05/06/2025 17:51:33,chrome.exe,0,34.9,0
05/06/2025 17:51:33,Code.exe,0,28.0,0
05/06/2025 17:51:33,dwm.exe,0,27.4,0
05/06/2025 17:51:33,Code.exe,0,20.1,0
05/06/2025 17:51:33,Code.exe,0,18.6,0
05/06/2025 17:51:33,MsMpEng.exe,0,17.1,0
05/06/2025 17:51:33,python.exe,0,16.3,0
05/06/2025 17:51:33,explorer.exe,0,8.9,0
05/06/2025 17:51:33,Code.exe,0,8.2,0
05/06/2025 17:51:36,Code.exe,0,37.7,0
05/06/2025 17:51:36,Code.exe,0,33.1,0
05/06/2025 17:51:36,dwm.exe,0,31.2,0
05/06/2025 17:51:36,chrome.exe,0,20.7,0
05/06/2025 17:51:36,python.exe,0,19.5,0
05/06/2025 17:51:36,chrome.exe,0,19.0,0
05/06/2025 17:51:36,Code.exe,0,16.6,0
05/06/2025 17:51:36,ctfmon.exe,0,12.4,0
05/06/2025 17:51:36,explorer.exe,0,8.6,0
05/06/2025 17:51:36,SynTPEnh.exe,0,6.4,0
05/06/2025 17:51:39,Code.exe,0,87.4,0
05/06/2025 17:51:39,dwm.exe,0,53.1,0
05/06/2025 17:51:39,Code.exe,0,48.4,0
05/06/2025 17:51:39,python.exe,0,26.9,0
05/06/2025 17:51:39,SynTPEnh.exe,0,8.2,0
05/06/2025 17:51:39,chrome.exe,0,8.1,0
05/06/2025 17:51:39,ctfmon.exe,0,4.5,0
