data_hora,cpu_freq,cpu_percent,ram_used,ram_percent,sendPackages,receivePackages,disco_C_used,disco_C_percent
05/06/2025 18:10:13,2396.0,59.0,5.73,73.1,79998,183405,137035894784,53.7
05/06/2025 18:10:17,2396.0,65.0,5.72,73.0,80005,183405,137035894784,53.7
05/06/2025 18:10:20,2396.0,55.0,5.72,73.0,80011,183406,137035898880,53.7
05/06/2025 18:10:23,2396.0,8.9,5.72,73.0,80014,183406,137035898880,53.7
05/06/2025 18:10:27,2396.0,49.8,5.69,72.6,80018,183406,137035857920,53.7
05/06/2025 18:10:30,2396.0,40.3,5.7,72.7,80020,183407,137035857920,53.7
05/06/2025 18:10:33,2396.0,19.1,5.7,72.7,80023,183409,137035862016,53.7
05/06/2025 18:10:37,2396.0,64.4,5.71,72.9,80026,183409,137035862016,53.7
05/06/2025 18:10:40,2396.0,83.2,5.74,73.2,80027,183422,137035862016,53.7
05/06/2025 18:10:45,2396.0,43.9,5.74,73.2,80060,183457,137035862016,53.7
05/06/2025 18:10:49,2396.0,47.0,5.74,73.2,80063,183460,137035862016,53.7
05/06/2025 18:10:52,2396.0,70.2,5.72,73.0,80063,183460,137035866112,53.7
05/06/2025 18:10:56,2396.0,46.6,5.72,73.0,80063,183460,137035874304,53.7
05/06/2025 18:10:59,2396.0,27.7,5.73,73.1,80066,183463,137035874304,53.7
05/06/2025 18:11:03,2396.0,78.0,5.73,73.1,80066,183463,137035874304,53.7
05/06/2025 18:11:06,2396.0,48.8,5.72,73.0,80069,183469,137035874304,53.7
05/06/2025 18:11:09,2396.0,15.1,5.72,73.0,80069,183469,137035874304,53.7
05/06/2025 18:11:12,2396.0,51.1,5.72,73.0,80069,183469,137035874304,53.7
05/06/2025 18:11:16,2396.0,16.0,5.71,72.9,80071,183472,137035874304,53.7
05/06/2025 18:11:19,2396.0,26.3,5.71,72.8,80071,183472,137035874304,53.7
05/06/2025 18:11:22,2396.0,47.2,5.7,72.8,80071,183473,137035874304,53.7
05/06/2025 18:11:25,2396.0,11.9,5.71,72.8,80071,183473,137035874304,53.7
05/06/2025 18:11:29,2396.0,66.1,5.7,72.8,80073,183478,137035878400,53.7
05/06/2025 18:11:32,2396.0,33.0,5.71,72.8,80077,183481,137035878400,53.7
05/06/2025 18:11:37,2396.0,48.9,5.73,73.1,80078,183482,137035894784,53.7
05/06/2025 18:11:40,2396.0,95.8,5.8,74.0,80132,183568,137035894784,53.7
05/06/2025 18:11:45,2396.0,58.2,5.82,74.3,80163,183606,137035894784,53.7
05/06/2025 18:11:48,2396.0,58.5,5.82,74.3,80170,183614,137035960320,53.7
05/06/2025 18:11:51,2396.0,9.8,5.84,74.5,80177,183619,137035960320,53.7
05/06/2025 18:11:55,2396.0,53.5,5.84,74.4,80199,183643,137035960320,53.7
05/06/2025 18:11:58,2396.0,45.3,5.82,74.2,80201,183644,137035960320,53.7
05/06/2025 18:12:02,2396.0,28.9,5.83,74.4,80206,183652,137035976704,53.7
