data_hora,cpu_freq,cpu_percent,ram_used,ram_percent,sendPackages,receivePackages,disco_C_used,disco_C_percent
05/06/2025 01:40:31,1400.0,2.0,12.18,80.0,147084,570482,91589394432,36.2
05/06/2025 01:40:37,2100.0,2.0,12.02,78.9,147331,572139,91589480448,36.2
05/06/2025 01:40:42,2100.0,1.8,12.05,79.1,147350,572165,91589480448,36.2
05/06/2025 01:40:47,2100.0,0.9,12.06,79.2,147643,574183,91589484544,36.2
05/06/2025 01:40:51,2100.0,20.2,12.11,79.5,147668,574221,91589484544,36.2
05/06/2025 01:40:56,2100.0,18.2,12.12,79.6,147932,575900,91589455872,36.2
05/06/2025 01:41:01,1400.0,5.8,12.21,80.2,148032,576481,91590754304,36.2
05/06/2025 01:41:06,2100.0,2.9,12.18,80.0,148135,577046,91590787072,36.2
05/06/2025 01:41:10,2100.0,16.3,12.11,79.5,148193,577061,91590725632,36.2
05/06/2025 01:41:15,2100.0,4.0,12.12,79.6,148354,578143,91590725632,36.2
05/06/2025 01:41:20,2100.0,3.0,12.11,79.5,148378,578175,91590725632,36.2
05/06/2025 01:41:24,2100.0,5.8,12.12,79.6,148475,578663,91590729728,36.2
05/06/2025 01:41:29,2100.0,2.6,12.12,79.6,148496,578716,91590729728,36.2
05/06/2025 01:41:34,2100.0,4.0,12.12,79.6,148605,579406,91590729728,36.2
05/06/2025 01:41:38,1400.0,7.0,12.13,79.6,148623,579508,91590750208,36.2
05/06/2025 01:41:43,2100.0,3.4,12.13,79.7,148656,579667,91590750208,36.2
05/06/2025 01:41:48,2100.0,3.1,12.13,79.7,148710,579906,91590750208,36.2
05/06/2025 01:41:53,2100.0,4.4,12.18,80.0,148806,580128,91590750208,36.2
05/06/2025 01:41:57,2100.0,11.8,12.41,81.5,148849,580245,91590836224,36.2
05/06/2025 01:42:02,2100.0,0.4,12.4,81.5,148916,580488,91590836224,36.2
05/06/2025 01:42:07,1400.0,2.5,12.4,81.5,148966,580655,91590901760,36.2
05/06/2025 01:42:12,2100.0,7.2,12.41,81.5,148975,580667,91590901760,36.2
05/06/2025 01:42:16,1400.0,2.2,12.13,79.7,148988,580689,91590103040,36.2
05/06/2025 01:42:21,1400.0,3.0,12.13,79.6,149016,580723,91590152192,36.2
05/06/2025 01:42:25,2100.0,5.1,12.13,79.6,149023,580739,91590021120,36.2
05/06/2025 01:42:30,2100.0,4.7,12.08,79.4,149069,580752,91590086656,36.2
05/06/2025 01:42:35,2100.0,1.7,12.08,79.4,149089,580777,91590164480,36.2
05/06/2025 01:42:40,2100.0,12.1,12.08,79.3,149096,580789,91590414336,36.2
05/06/2025 01:42:45,2100.0,21.0,12.1,79.4,149113,580837,91590479872,36.2
05/06/2025 01:42:51,1400.0,7.4,12.1,79.5,149121,580852,91590479872,36.2
05/06/2025 01:42:55,2100.0,5.5,12.14,79.7,149123,580862,91590500352,36.2
05/06/2025 01:43:00,2100.0,6.5,12.14,79.7,149128,580871,91590504448,36.2
05/06/2025 01:43:05,1400.0,2.6,12.14,79.7,149144,580891,91590508544,36.2
05/06/2025 01:43:10,2100.0,8.9,12.14,79.7,149198,580908,91590508544,36.2
05/06/2025 01:43:15,2100.0,11.9,12.14,79.7,149209,580922,91590508544,36.2
05/06/2025 01:43:20,2100.0,39.0,12.15,79.8,149219,580939,91590905856,36.2
05/06/2025 01:43:24,2100.0,14.2,12.15,79.8,149236,580965,91591036928,36.2
05/06/2025 01:43:29,1400.0,2.8,12.09,79.4,149321,581085,91591036928,36.2
05/06/2025 01:43:33,1400.0,2.8,12.07,79.3,149336,581105,91591036928,36.2
05/06/2025 01:43:38,1400.0,2.8,12.07,79.3,149343,581116,91590930432,36.2
05/06/2025 01:43:43,2100.0,3.1,12.06,79.2,149359,581158,91590995968,36.2
05/06/2025 01:43:47,1400.0,1.9,12.13,79.7,149382,581195,91590995968,36.2
05/06/2025 01:43:51,1400.0,3.4,12.14,79.7,149437,581211,91590930432,36.2
05/06/2025 01:43:56,2100.0,4.1,12.15,79.8,149440,581234,91603877888,36.2
05/06/2025 01:44:00,2100.0,5.1,12.1,79.5,149442,581248,91603943424,36.2
05/06/2025 01:44:05,2100.0,4.3,12.1,79.5,149447,581269,91604008960,36.2
05/06/2025 01:44:10,2100.0,9.9,12.1,79.5,149463,581290,91595128832,36.2
05/06/2025 01:44:14,1400.0,3.6,12.11,79.5,149930,583790,91595235328,36.2
05/06/2025 01:44:19,2100.0,2.8,12.09,79.4,149962,583840,91595235328,36.2
05/06/2025 01:44:23,2100.0,4.3,12.08,79.4,150063,584447,91595313152,36.2
05/06/2025 01:44:28,1400.0,18.8,12.14,79.7,150262,585606,91595378688,36.2
05/06/2025 01:44:32,1400.0,7.1,12.15,79.8,150461,586588,91595268096,36.2
05/06/2025 01:44:37,2100.0,10.9,12.3,80.8,150485,586628,91595284480,36.2
05/06/2025 01:44:42,1400.0,3.4,12.47,81.9,150726,588114,91595370496,36.2
05/06/2025 01:44:46,2100.0,4.3,12.48,82.0,150855,588988,91595374592,36.2
05/06/2025 01:44:51,2100.0,2.7,12.15,79.8,150979,589742,91595374592,36.2
05/06/2025 01:44:55,2100.0,4.7,12.12,79.6,151111,590648,91595386880,36.2
05/06/2025 01:45:00,2100.0,1.7,12.12,79.6,151116,590667,91595386880,36.2
05/06/2025 01:45:04,2100.0,3.5,12.13,79.7,151339,592049,91595386880,36.2
05/06/2025 01:45:09,1400.0,6.8,12.13,79.6,151370,592061,91595321344,36.2
05/06/2025 01:45:13,1400.0,2.8,12.13,79.7,151528,592810,91595321344,36.2
05/06/2025 01:45:18,2100.0,4.1,12.13,79.7,151640,593565,91595321344,36.2
05/06/2025 01:45:22,1400.0,7.6,12.14,79.7,151683,593744,91595583488,36.2
05/06/2025 01:45:27,2100.0,1.6,12.13,79.7,151765,594208,91595591680,36.2
05/06/2025 01:45:31,2100.0,2.6,12.13,79.7,151826,594567,91595591680,36.2
05/06/2025 01:45:35,1400.0,3.2,12.14,79.7,151961,595437,91595612160,36.2
05/06/2025 01:45:39,2100.0,17.6,12.12,79.6,151966,595447,91595677696,36.2
05/06/2025 01:45:44,1400.0,4.2,12.18,80.0,152076,596049,91595681792,36.2
05/06/2025 01:45:48,2100.0,3.0,12.14,79.7,152275,596980,91595681792,36.2
05/06/2025 01:45:53,1400.0,3.7,12.15,79.8,152524,597949,91595681792,36.2
05/06/2025 01:45:58,2100.0,1.8,12.16,79.9,152678,598968,91595702272,36.2
05/06/2025 01:46:02,2100.0,8.3,12.18,80.0,152758,599413,91595702272,36.2
05/06/2025 01:46:07,2100.0,7.9,12.21,80.2,152858,599839,91595702272,36.2
05/06/2025 01:46:11,2100.0,6.9,12.22,80.3,152989,600489,91595575296,36.2
05/06/2025 01:46:15,2100.0,7.3,12.18,80.0,153022,600537,91595816960,36.2
05/06/2025 01:46:19,2100.0,9.1,12.23,80.3,153062,600638,91595816960,36.2
05/06/2025 01:46:23,2100.0,13.8,12.19,80.1,153084,600675,91595886592,36.2
05/06/2025 01:46:28,2100.0,3.6,12.18,80.0,153109,600712,91595886592,36.2
05/06/2025 01:46:32,1400.0,1.8,12.18,80.0,153162,600725,91595825152,36.2
05/06/2025 01:46:36,1400.0,3.2,12.16,79.8,153168,600753,91595845632,36.2
05/06/2025 01:46:41,2100.0,6.5,12.15,79.8,153199,600816,91595911168,36.2
05/06/2025 01:46:45,1400.0,4.0,12.13,79.7,153204,600848,91596247040,36.2
05/06/2025 01:46:49,1400.0,2.0,12.18,80.0,153293,600979,91596509184,36.2
05/06/2025 01:46:54,1400.0,4.7,12.16,79.9,153311,601000,91596443648,36.2
05/06/2025 01:46:58,1400.0,4.6,12.06,79.2,153314,601025,91596337152,36.2
05/06/2025 01:47:02,2100.0,2.2,12.06,79.2,153318,601038,91596402688,36.2
05/06/2025 01:47:07,2100.0,3.4,12.13,79.6,153335,601060,91596402688,36.2
05/06/2025 01:47:11,1400.0,3.4,12.15,79.8,153348,601076,91596402688,36.2
05/06/2025 01:47:15,2100.0,2.4,12.15,79.8,153349,601081,91596337152,36.2
05/06/2025 01:47:20,1400.0,5.2,12.15,79.8,153360,601093,91596406784,36.2
05/06/2025 01:47:24,2100.0,6.9,12.14,79.7,153392,601140,91596406784,36.2
05/06/2025 01:47:28,2100.0,14.3,12.1,79.5,153413,601176,91596406784,36.2
05/06/2025 01:47:33,2100.0,2.9,12.01,78.8,153417,601184,91596341248,36.2
05/06/2025 01:47:37,2100.0,1.0,12.0,78.8,153445,601214,91596427264,36.2
05/06/2025 01:47:41,2100.0,2.2,12.02,79.0,153458,601237,91596431360,36.2
05/06/2025 01:47:46,1400.0,4.6,12.02,79.0,153476,601282,91598921728,36.2
05/06/2025 01:47:50,2100.0,2.6,12.23,80.3,153586,601411,91599409152,36.2
05/06/2025 01:47:55,2100.0,20.1,12.27,80.6,153592,601422,91599437824,36.2
05/06/2025 01:47:59,2100.0,5.8,12.36,81.1,153612,601450,91599564800,36.2
05/06/2025 01:48:03,2100.0,6.6,12.43,81.6,153646,601497,91599564800,36.2
