data_hora,cpu_freq,cpu_percent,ram_used,ram_percent,sendPackages,receivePackages,disco_C_used,disco_C_percent
05/06/2025 17:32:10,2396.0,80.4,5.52,70.5,74377,175354,137032077312,53.7
05/06/2025 17:32:15,2396.0,51.1,5.54,70.7,74397,175404,137032077312,53.7
05/06/2025 17:32:18,2396.0,67.8,5.56,70.9,74400,175424,137032081408,53.7
05/06/2025 17:32:22,2396.0,42.5,5.54,70.7,74400,175424,137032081408,53.7
05/06/2025 17:32:26,2396.0,73.1,5.55,70.8,74401,175425,137032081408,53.7
05/06/2025 17:32:30,2396.0,90.7,5.55,70.8,74445,175482,137032081408,53.7
05/06/2025 17:32:34,2396.0,65.8,5.54,70.7,74470,175518,137032085504,53.7
05/06/2025 17:32:38,2396.0,46.8,5.53,70.6,74470,175519,137032085504,53.7
05/06/2025 17:32:41,2396.0,52.1,5.53,70.6,74471,175521,137032085504,53.7
05/06/2025 17:32:44,2396.0,72.3,5.53,70.5,74471,175522,137032085504,53.7
05/06/2025 17:32:48,2396.0,38.5,5.53,70.5,74472,175523,137032085504,53.7
05/06/2025 17:32:51,2396.0,64.8,5.54,70.7,74472,175523,137032089600,53.7
05/06/2025 17:32:54,2396.0,65.4,5.53,70.6,74476,175529,137032089600,53.7
05/06/2025 17:32:57,2396.0,55.2,5.53,70.6,74477,175530,137032089600,53.7
05/06/2025 17:33:00,2396.0,83.3,5.53,70.5,74479,175534,137032089600,53.7
05/06/2025 17:33:05,2396.0,67.5,5.53,70.5,74491,175552,137032089600,53.7
05/06/2025 17:33:08,2396.0,65.8,5.53,70.5,74492,175554,137032089600,53.7
05/06/2025 17:33:12,2396.0,24.8,5.53,70.5,74492,175555,137032089600,53.7
05/06/2025 17:33:15,2396.0,66.5,5.52,70.5,74492,175556,137032089600,53.7
05/06/2025 17:33:18,2396.0,63.8,5.52,70.5,74493,175557,137032089600,53.7
05/06/2025 17:33:21,2396.0,43.8,5.53,70.5,74494,175559,137032613888,53.7
05/06/2025 17:33:25,2396.0,73.7,5.53,70.5,74495,175560,137032613888,53.7
