data_hora,cpu_freq,cpu_percent,ram_used,ram_percent,sendPackages,receivePackages,disco_C_used,disco_C_percent
05/06/2025 01:15:18,1400.0,3.2,11.65,76.5,120102,436475,88889040896,35.2
05/06/2025 01:15:23,1400.0,2.5,11.66,76.6,120114,436496,88889151488,35.2
05/06/2025 01:15:27,2100.0,2.3,11.63,76.4,120125,436514,88889151488,35.2
05/06/2025 01:15:31,2100.0,2.6,11.63,76.4,120178,436525,88889085952,35.2
05/06/2025 01:15:36,1400.0,3.0,11.63,76.4,120190,436538,88889176064,35.2
05/06/2025 01:15:40,2100.0,9.1,11.64,76.4,120210,436572,88889180160,35.2
05/06/2025 01:15:45,1400.0,1.6,11.57,76.0,120232,436601,88889180160,35.2
05/06/2025 01:15:49,1400.0,1.4,11.55,75.8,120265,436634,88889450496,35.2
05/06/2025 01:15:54,2100.0,7.3,11.58,76.1,120277,436652,88889458688,35.2
05/06/2025 01:15:58,2100.0,7.4,11.62,76.3,120284,436673,88889483264,35.2
05/06/2025 01:16:02,2100.0,6.4,11.66,76.6,120286,436695,88889712640,35.2
05/06/2025 01:16:07,2100.0,3.5,11.67,76.6,120290,436704,88890175488,35.2
05/06/2025 01:16:11,1400.0,12.5,11.67,76.7,120350,436729,88890183680,35.2
05/06/2025 01:16:15,1400.0,3.9,11.68,76.7,120382,436774,88890183680,35.2
05/06/2025 01:16:20,1400.0,3.1,11.68,76.7,120384,436780,88890261504,35.2
05/06/2025 01:16:25,2100.0,43.4,12.15,79.8,120401,436804,90513166336,35.8
05/06/2025 01:16:30,2100.0,6.7,12.73,83.6,120663,437064,90513100800,35.8
05/06/2025 01:16:34,2100.0,3.5,12.73,83.6,120677,437086,90513424384,35.8
05/06/2025 01:16:39,2100.0,11.5,12.76,83.8,121378,439910,90513444864,35.8
05/06/2025 01:16:43,2100.0,3.6,12.83,84.3,121406,439941,90513313792,35.8
05/06/2025 01:16:48,1400.0,3.2,12.81,84.1,121434,439975,90513313792,35.8
05/06/2025 01:16:53,1400.0,3.1,12.83,84.2,121490,439987,90513383424,35.8
05/06/2025 01:16:57,2100.0,17.3,12.83,84.3,121520,440020,90513399808,35.8
05/06/2025 01:17:01,2100.0,4.5,12.79,84.0,121532,440063,90513399808,35.8
05/06/2025 01:17:06,2100.0,2.8,12.79,84.0,121574,440337,90513268736,35.8
05/06/2025 01:17:10,1400.0,3.1,12.75,83.7,121604,440369,90513354752,35.8
05/06/2025 01:17:14,1400.0,3.3,12.72,83.5,121625,440398,90512543744,35.8
05/06/2025 01:17:19,1400.0,19.1,12.67,83.2,121631,440410,90512449536,35.8
05/06/2025 01:17:24,2100.0,8.0,12.71,83.5,121637,440420,90513211392,35.8
05/06/2025 01:17:31,2100.0,13.1,12.76,83.8,121808,440755,90513260544,35.8
05/06/2025 01:17:35,2100.0,3.2,12.78,83.9,122004,441538,90513330176,35.8
05/06/2025 01:17:40,1400.0,7.2,12.76,83.8,122194,442437,90513408000,35.8
05/06/2025 01:17:44,2100.0,13.1,12.77,83.9,122380,443336,90513711104,35.8
05/06/2025 01:17:48,2100.0,4.6,12.95,85.1,122595,444263,90513846272,35.8
05/06/2025 01:17:53,1400.0,5.6,12.95,85.0,122746,445078,90513870848,35.8
05/06/2025 01:17:57,2100.0,3.5,12.95,85.1,122856,445686,90513899520,35.8
05/06/2025 01:18:01,2100.0,2.0,12.92,84.9,123138,447458,90513899520,35.8
05/06/2025 01:18:06,1400.0,3.3,12.92,84.9,123141,447465,90513899520,35.8
05/06/2025 01:18:10,1400.0,3.9,12.9,84.7,123346,448565,90513899520,35.8
05/06/2025 01:18:14,2100.0,6.5,12.88,84.6,123520,449622,90513899520,35.8
05/06/2025 01:18:19,2100.0,2.3,12.88,84.6,123679,450625,90513895424,35.8
05/06/2025 01:18:23,2100.0,13.6,12.78,84.0,123856,451798,90517401600,35.8
05/06/2025 01:18:28,1400.0,2.5,12.72,83.5,123994,452682,90517467136,35.8
05/06/2025 01:18:32,1400.0,1.6,12.72,83.5,124107,453358,90517471232,35.8
05/06/2025 01:18:37,1400.0,12.8,12.73,83.6,124263,454337,90517491712,35.8
05/06/2025 01:18:41,2100.0,8.1,12.75,83.7,124440,455441,90517504000,35.8
05/06/2025 01:18:46,2100.0,7.1,12.77,83.9,124446,455470,90518355968,35.8
05/06/2025 01:18:51,2100.0,6.0,12.79,84.0,124700,456493,90527543296,35.8
05/06/2025 01:18:56,1400.0,3.2,12.81,84.1,124846,457190,90527391744,35.8
05/06/2025 01:19:00,2100.0,7.8,12.82,84.2,124993,458081,90527395840,35.8
05/06/2025 01:19:05,2100.0,35.0,12.82,84.2,125193,459358,90527461376,35.8
05/06/2025 01:19:11,2100.0,1.8,12.82,84.2,125207,459378,90513801216,35.8
05/06/2025 01:19:16,2100.0,33.2,12.84,84.3,125527,461484,90513838080,35.8
05/06/2025 01:19:20,2100.0,15.7,12.84,84.3,125531,461495,90513833984,35.8
05/06/2025 01:19:24,2100.0,10.8,12.84,84.3,125571,461686,90513891328,35.8
05/06/2025 01:19:29,1700.0,3.6,12.88,84.6,125595,461762,91612676096,36.2
05/06/2025 01:19:34,1400.0,2.2,12.93,84.9,125754,462111,91612676096,36.2
05/06/2025 01:19:39,2100.0,2.7,12.92,84.9,125839,462467,91612565504,36.2
05/06/2025 01:19:44,1400.0,3.0,12.92,84.9,125868,462578,91612631040,36.2
05/06/2025 01:19:48,2100.0,32.8,12.92,84.8,125894,462609,91612631040,36.2
05/06/2025 01:19:53,1400.0,19.8,12.92,84.9,125904,462622,91612631040,36.2
05/06/2025 01:19:58,2100.0,7.8,12.96,85.1,125911,462636,91612704768,36.2
05/06/2025 01:20:02,2100.0,18.7,12.96,85.1,125923,462670,91612704768,36.2
