data_hora,cpu_freq,cpu_percent,ram_used,ram_percent,sendPackages,receivePackages,disco_C_used,disco_C_percent
05/06/2025 16:59:01,1497.0,76.5,5.65,72.1,68929,167029,137028288512,53.7
05/06/2025 16:59:04,1497.0,55.0,5.65,72.1,68929,167030,137028214784,53.7
05/06/2025 16:59:08,1497.0,58.1,5.66,72.2,68931,167032,137027915776,53.7
05/06/2025 16:59:12,1497.0,54.0,5.66,72.2,68931,167033,137027915776,53.7
05/06/2025 16:59:16,1497.0,53.1,5.67,72.3,68932,167033,137027911680,53.7
05/06/2025 16:59:20,1497.0,48.2,5.67,72.4,68932,167033,137027911680,53.7
05/06/2025 16:59:24,1497.0,53.8,5.67,72.3,68932,167033,137027915776,53.7
05/06/2025 16:59:28,1497.0,55.7,5.67,72.3,68932,167033,137027948544,53.7
05/06/2025 16:59:32,1497.0,55.6,5.66,72.2,69077,167186,137027981312,53.7
05/06/2025 16:59:36,2396.0,59.0,5.66,72.2,69098,167203,137027985408,53.7
05/06/2025 16:59:40,1497.0,52.2,5.67,72.3,69147,167278,137027985408,53.7
05/06/2025 16:59:44,1497.0,42.2,5.67,72.4,69198,167348,137027989504,53.7
05/06/2025 16:59:48,1497.0,57.8,5.67,72.3,69228,167407,137028513792,53.7
05/06/2025 16:59:52,1497.0,72.6,5.69,72.5,69228,167408,137028513792,53.7
05/06/2025 16:59:56,1497.0,53.7,5.68,72.4,69228,167413,137028513792,53.7
05/06/2025 17:00:00,2396.0,55.9,5.67,72.4,69229,167414,137028513792,53.7
05/06/2025 17:00:04,2396.0,58.0,5.69,72.6,69229,167414,137028513792,53.7
05/06/2025 17:00:08,1497.0,49.2,5.68,72.5,69232,167414,137028538368,53.7
05/06/2025 17:00:12,1497.0,70.2,5.68,72.4,69232,167414,137028538368,53.7
05/06/2025 17:00:16,2396.0,57.7,5.68,72.4,69235,167418,137028538368,53.7
05/06/2025 17:00:20,1497.0,51.5,5.67,72.3,69236,167422,137028538368,53.7
05/06/2025 17:00:24,2396.0,58.2,5.67,72.3,69236,167430,137028542464,53.7
05/06/2025 17:00:28,1497.0,58.8,5.46,69.7,69236,167430,137028489216,53.7
05/06/2025 17:00:32,2396.0,75.8,5.46,69.7,69242,167433,137028489216,53.7
05/06/2025 17:00:36,1497.0,61.5,5.46,69.7,69255,167451,137028489216,53.7
05/06/2025 17:00:40,2396.0,64.8,5.46,69.6,69259,167456,137028489216,53.7
05/06/2025 17:00:43,2396.0,74.4,5.46,69.6,69259,167456,137028489216,53.7
05/06/2025 17:00:47,1497.0,68.0,5.45,69.6,69264,167458,137028489216,53.7
05/06/2025 17:00:51,1497.0,66.5,5.46,69.6,69266,167458,137028489216,53.7
05/06/2025 17:00:54,1497.0,50.2,5.47,69.8,69267,167458,137028489216,53.7
05/06/2025 17:00:58,1497.0,43.4,5.47,69.8,69268,167458,137028489216,53.7
05/06/2025 17:01:02,1497.0,57.4,5.46,69.7,69269,167459,137028493312,53.7
05/06/2025 17:01:06,2396.0,53.6,5.49,70.1,69277,167466,137028493312,53.7
05/06/2025 17:01:10,1497.0,62.7,5.5,70.1,69362,167561,137028493312,53.7
05/06/2025 17:01:13,2396.0,73.1,5.49,70.1,69362,167561,137027919872,53.7
05/06/2025 17:01:17,2396.0,74.2,5.49,70.1,69366,167569,137027919872,53.7
