data_hora,process_name,memory_percent,cpu_percent,vms
05/06/2025 01:48:54,python.exe,0,25.7,0
05/06/2025 01:48:54,MsMpEng.exe,0,10.9,0
05/06/2025 01:48:54,webstorm64.exe,0,7.0,0
05/06/2025 01:48:54,dwm.exe,0,5.4,0
05/06/2025 01:48:54,svchost.exe,0,5.3,0
05/06/2025 01:48:54,System,0,3.9,0
05/06/2025 01:48:54,opera.exe,0,2.7,0
05/06/2025 01:48:54,opera.exe,0,2.4,0
05/06/2025 01:48:54,explorer.exe,0,2.1,0
05/06/2025 01:48:54,audiodg.exe,0,0.9,0
05/06/2025 01:48:58,webstorm64.exe,0,128.6,0
05/06/2025 01:48:58,python.exe,0,23.6,0
05/06/2025 01:48:58,opera.exe,0,4.1,0
05/06/2025 01:48:58,opera.exe,0,2.1,0
05/06/2025 01:48:58,System,0,2.0,0
05/06/2025 01:48:58,SynTPEnh.exe,0,1.7,0
05/06/2025 01:48:58,RadeonSoftware.exe,0,0.9,0
05/06/2025 01:48:58,pycharm64.exe,0,0.9,0
05/06/2025 01:48:58,opera.exe,0,0.9,0
05/06/2025 01:48:58,audiodg.exe,0,0.9,0
05/06/2025 01:49:02,opera.exe,0,12.5,0
05/06/2025 01:49:02,python.exe,0,12.2,0
05/06/2025 01:49:02,opera.exe,0,8.1,0
05/06/2025 01:49:02,opera.exe,0,2.9,0
05/06/2025 01:49:02,dwm.exe,0,2.7,0
05/06/2025 01:49:02,MsMpEng.exe,0,2.3,0
05/06/2025 01:49:02,opera.exe,0,2.0,0
05/06/2025 01:49:02,webstorm64.exe,0,0.9,0
05/06/2025 01:49:02,Rainmeter.exe,0,0.9,0
05/06/2025 01:49:02,node.exe,0,0.8,0
05/06/2025 01:49:07,pycharm64.exe,0,614.9,0
05/06/2025 01:49:07,python.exe,0,17.1,0
05/06/2025 01:49:07,opera.exe,0,16.1,0
05/06/2025 01:49:07,opera.exe,0,9.7,0
05/06/2025 01:49:07,MsMpEng.exe,0,8.8,0
05/06/2025 01:49:07,opera.exe,0,6.0,0
05/06/2025 01:49:07,webstorm64.exe,0,3.6,0
05/06/2025 01:49:07,dwm.exe,0,3.6,0
05/06/2025 01:49:07,opera.exe,0,3.0,0
05/06/2025 01:49:07,audiodg.exe,0,1.8,0
05/06/2025 01:49:12,opera.exe,0,21.6,0
05/06/2025 01:49:12,opera.exe,0,14.7,0
05/06/2025 01:49:12,python.exe,0,12.2,0
05/06/2025 01:49:12,opera.exe,0,10.8,0
05/06/2025 01:49:12,opera.exe,0,7.4,0
05/06/2025 01:49:12,dwm.exe,0,3.7,0
05/06/2025 01:49:12,System,0,1.1,0
05/06/2025 01:49:12,webstorm64.exe,0,0.9,0
05/06/2025 01:49:12,audiodg.exe,0,0.9,0
05/06/2025 01:49:12,MsMpEng.exe,0,0.8,0
05/06/2025 01:49:16,python.exe,0,11.2,0
05/06/2025 01:49:16,opera.exe,0,6.2,0
05/06/2025 01:49:16,opera.exe,0,4.0,0
05/06/2025 01:49:16,opera.exe,0,2.7,0
05/06/2025 01:49:16,System,0,2.5,0
05/06/2025 01:49:16,opera.exe,0,2.1,0
05/06/2025 01:49:16,opera.exe,0,1.4,0
05/06/2025 01:49:16,dwm.exe,0,0.9,0
05/06/2025 01:49:16,SynTPEnh.exe,0,0.8,0
05/06/2025 01:49:16,Discord.exe,0,0.8,0
05/06/2025 01:49:21,pycharm64.exe,0,34.3,0
05/06/2025 01:49:21,opera.exe,0,15.0,0
05/06/2025 01:49:21,python.exe,0,9.1,0
05/06/2025 01:49:21,opera.exe,0,5.2,0
05/06/2025 01:49:21,MsMpEng.exe,0,4.3,0
05/06/2025 01:49:21,dwm.exe,0,2.5,0
05/06/2025 01:49:21,opera.exe,0,2.5,0
05/06/2025 01:49:21,webstorm64.exe,0,1.6,0
05/06/2025 01:49:21,Discord.exe,0,1.5,0
05/06/2025 01:49:21,SynTPEnh.exe,0,0.8,0
05/06/2025 01:49:25,opera.exe,0,15.1,0
05/06/2025 01:49:25,python.exe,0,14.7,0
05/06/2025 01:49:25,opera.exe,0,5.4,0
05/06/2025 01:49:25,opera.exe,0,2.7,0
05/06/2025 01:49:25,MsMpEng.exe,0,1.6,0
05/06/2025 01:49:25,System,0,1.3,0
05/06/2025 01:49:25,dwm.exe,0,0.9,0
05/06/2025 01:49:25,Rainmeter.exe,0,0.9,0
05/06/2025 01:49:25,SynTPEnh.exe,0,0.8,0
05/06/2025 01:49:25,node.exe,0,0.8,0
05/06/2025 01:49:29,python.exe,0,19.8,0
05/06/2025 01:49:29,webstorm64.exe,0,12.5,0
05/06/2025 01:49:29,SynTPEnh.exe,0,3.9,0
05/06/2025 01:49:29,opera.exe,0,3.3,0
05/06/2025 01:49:29,opera.exe,0,2.6,0
05/06/2025 01:49:29,audiodg.exe,0,2.5,0
05/06/2025 01:49:29,pycharm64.exe,0,1.6,0
05/06/2025 01:49:29,explorer.exe,0,1.4,0
05/06/2025 01:49:29,System,0,1.3,0
05/06/2025 01:49:29,dwm.exe,0,0.9,0
05/06/2025 01:49:34,webstorm64.exe,0,118.1,0
05/06/2025 01:49:34,opera.exe,0,26.1,0
05/06/2025 01:49:34,python.exe,0,17.8,0
05/06/2025 01:49:34,opera.exe,0,3.3,0
05/06/2025 01:49:34,dwm.exe,0,1.6,0
05/06/2025 01:49:34,SynTPEnh.exe,0,1.5,0
05/06/2025 01:49:34,System,0,1.3,0
05/06/2025 01:49:34,opera.exe,0,0.8,0
