data_hora,process_name,memory_percent,cpu_percent,vms
05/06/2025 17:32:10,Code.exe,0,87.5,0
05/06/2025 17:32:10,dwm.exe,0,47.3,0
05/06/2025 17:32:10,Code.exe,0,44.8,0
05/06/2025 17:32:10,python.exe,0,23.4,0
05/06/2025 17:32:10,SynTPEnh.exe,0,10.4,0
05/06/2025 17:32:10,Code.exe,0,8.6,0
05/06/2025 17:32:10,Code.exe,0,4.3,0
05/06/2025 17:32:10,System,0,4.1,0
05/06/2025 17:32:10,Code.exe,0,3.4,0
05/06/2025 17:32:10,chrome.exe,0,3.2,0
05/06/2025 17:32:15,dwm.exe,0,30.9,0
05/06/2025 17:32:15,python.exe,0,27.2,0
05/06/2025 17:32:15,chrome.exe,0,26.0,0
05/06/2025 17:32:15,chrome.exe,0,21.8,0
05/06/2025 17:32:15,Code.exe,0,11.1,0
05/06/2025 17:32:15,Code.exe,0,8.5,0
05/06/2025 17:32:15,Code.exe,0,1.1,0
05/06/2025 17:32:15,System,0,0.9,0
05/06/2025 17:32:18,chrome.exe,0,59.9,0
05/06/2025 17:32:18,chrome.exe,0,53.5,0
05/06/2025 17:32:18,dwm.exe,0,40.8,0
05/06/2025 17:32:18,python.exe,0,23.6,0
05/06/2025 17:32:18,Code.exe,0,5.7,0
05/06/2025 17:32:18,node.exe,0,5.3,0
05/06/2025 17:32:18,Code.exe,0,4.4,0
05/06/2025 17:32:18,System,0,3.9,0
05/06/2025 17:32:18,rstudio.exe,0,1.2,0
05/06/2025 17:32:18,chrome.exe,0,1.1,0
05/06/2025 17:32:22,chrome.exe,0,31.7,0
05/06/2025 17:32:22,python.exe,0,28.9,0
05/06/2025 17:32:22,Code.exe,0,24.1,0
05/06/2025 17:32:22,dwm.exe,0,14.1,0
05/06/2025 17:32:22,chrome.exe,0,11.2,0
05/06/2025 17:32:22,SynTPEnh.exe,0,7.2,0
05/06/2025 17:32:22,Code.exe,0,6.0,0
05/06/2025 17:32:22,Code.exe,0,3.0,0
05/06/2025 17:32:22,csrss.exe,0,2.1,0
05/06/2025 17:32:22,Code.exe,0,2.1,0
05/06/2025 17:32:26,Code.exe,0,38.1,0
05/06/2025 17:32:26,chrome.exe,0,31.8,0
05/06/2025 17:32:26,MsMpEng.exe,0,31.6,0
05/06/2025 17:32:26,python.exe,0,30.1,0
05/06/2025 17:32:26,dwm.exe,0,26.6,0
05/06/2025 17:32:26,chrome.exe,0,22.3,0
05/06/2025 17:32:26,SynTPEnh.exe,0,10.6,0
05/06/2025 17:32:26,Code.exe,0,8.3,0
05/06/2025 17:32:26,Code.exe,0,5.8,0
05/06/2025 17:32:26,Code.exe,0,4.9,0
05/06/2025 17:32:30,Code.exe,0,32.8,0
05/06/2025 17:32:30,python.exe,0,29.1,0
05/06/2025 17:32:30,dwm.exe,0,24.8,0
05/06/2025 17:32:30,chrome.exe,0,24.0,0
05/06/2025 17:32:30,Code.exe,0,18.1,0
05/06/2025 17:32:30,chrome.exe,0,12.2,0
05/06/2025 17:32:30,SynTPEnh.exe,0,7.4,0
05/06/2025 17:32:30,System,0,6.3,0
05/06/2025 17:32:30,Code.exe,0,4.9,0
05/06/2025 17:32:30,Code.exe,0,2.1,0
