data_hora,process_name,memory_percent,cpu_percent,vms
05/06/2025 00:50:42,python.exe,0,32.7,0
05/06/2025 00:50:42,opera.exe,0,5.0,0
05/06/2025 00:50:42,opera.exe,0,4.7,0
05/06/2025 00:50:42,opera.exe,0,2.4,0
05/06/2025 00:50:42,webstorm64.exe,0,1.6,0
05/06/2025 00:50:42,dwm.exe,0,1.6,0
05/06/2025 00:50:42,opera.exe,0,1.4,0
05/06/2025 00:50:42,RadeonSoftware.exe,0,0.8,0
05/06/2025 00:50:42,pycharm64.exe,0,0.8,0
05/06/2025 00:50:42,node.exe,0,0.8,0
05/06/2025 00:50:48,pycharm64.exe,0,516.3,0
05/06/2025 00:50:48,webstorm64.exe,0,41.1,0
05/06/2025 00:50:48,python.exe,0,18.5,0
05/06/2025 00:50:48,opera.exe,0,17.4,0
05/06/2025 00:50:48,dwm.exe,0,14.6,0
05/06/2025 00:50:48,opera.exe,0,10.9,0
05/06/2025 00:50:48,opera.exe,0,7.5,0
05/06/2025 00:50:48,MsMpEng.exe,0,6.6,0
05/06/2025 00:50:48,opera.exe,0,5.5,0
05/06/2025 00:50:48,opera.exe,0,3.2,0
05/06/2025 00:50:53,python.exe,0,23.4,0
05/06/2025 00:50:53,opera.exe,0,4.9,0
05/06/2025 00:50:53,opera.exe,0,3.1,0
05/06/2025 00:50:53,opera.exe,0,2.3,0
05/06/2025 00:50:53,webstorm64.exe,0,1.5,0
05/06/2025 00:50:53,System,0,1.3,0
05/06/2025 00:50:53,opera.exe,0,1.3,0
05/06/2025 00:50:53,dwm.exe,0,0.8,0
05/06/2025 00:50:53,opera.exe,0,0.7,0
05/06/2025 00:50:53,Discord.exe,0,0.7,0
05/06/2025 00:50:57,python.exe,0,19.1,0
05/06/2025 00:50:57,opera.exe,0,4.9,0
05/06/2025 00:50:57,webstorm64.exe,0,4.4,0
05/06/2025 00:50:57,opera.exe,0,3.6,0
05/06/2025 00:50:57,dwm.exe,0,3.6,0
05/06/2025 00:50:57,opera.exe,0,2.8,0
05/06/2025 00:50:57,explorer.exe,0,2.2,0
05/06/2025 00:50:57,System,0,2.0,0
05/06/2025 00:50:57,opera.exe,0,1.5,0
05/06/2025 00:50:57,audiodg.exe,0,0.9,0
05/06/2025 00:51:01,pycharm64.exe,0,41.5,0
05/06/2025 00:51:01,webstorm64.exe,0,31.1,0
05/06/2025 00:51:01,python.exe,0,18.6,0
05/06/2025 00:51:01,dwm.exe,0,8.1,0
05/06/2025 00:51:01,opera.exe,0,4.4,0
05/06/2025 00:51:01,opera.exe,0,4.2,0
05/06/2025 00:51:01,System,0,4.0,0
05/06/2025 00:51:01,SynTPEnh.exe,0,2.3,0
05/06/2025 00:51:01,explorer.exe,0,2.1,0
05/06/2025 00:51:01,MsMpEng.exe,0,1.5,0
05/06/2025 00:51:06,python.exe,0,31.2,0
05/06/2025 00:51:06,webstorm64.exe,0,21.4,0
05/06/2025 00:51:06,opera.exe,0,9.9,0
05/06/2025 00:51:06,System,0,6.1,0
05/06/2025 00:51:06,opera.exe,0,2.8,0
05/06/2025 00:51:06,SynTPEnh.exe,0,2.5,0
05/06/2025 00:51:06,dwm.exe,0,1.8,0
05/06/2025 00:51:06,node.exe,0,0.9,0
05/06/2025 00:51:06,audiodg.exe,0,0.9,0
05/06/2025 00:51:06,opera.exe,0,0.7,0
05/06/2025 00:51:10,python.exe,0,24.8,0
05/06/2025 00:51:10,opera.exe,0,17.5,0
05/06/2025 00:51:10,opera.exe,0,8.1,0
05/06/2025 00:51:10,dwm.exe,0,3.7,0
05/06/2025 00:51:10,opera.exe,0,3.3,0
05/06/2025 00:51:10,SynTPEnh.exe,0,2.5,0
05/06/2025 00:51:10,insomnia-11.1.0.exe,0,0.9,0
05/06/2025 00:51:10,opera.exe,0,0.9,0
05/06/2025 00:51:10,opera.exe,0,0.9,0
05/06/2025 00:51:10,WmiPrvSE.exe,0,0.8,0
05/06/2025 00:51:14,webstorm64.exe,0,53.5,0
05/06/2025 00:51:14,python.exe,0,27.3,0
05/06/2025 00:51:14,opera.exe,0,6.6,0
05/06/2025 00:51:14,opera.exe,0,5.0,0
