data_hora,cpu_freq,cpu_percent,ram_used,ram_percent,sendPackages,receivePackages,disco_C_used,disco_C_percent
05/06/2025 18:03:46,2396.0,29.7,5.45,69.6,78742,181599,137032699904,53.7
05/06/2025 18:03:50,2396.0,33.8,5.46,69.6,78743,181601,137032699904,53.7
05/06/2025 18:03:53,2396.0,11.9,5.46,69.7,78743,181601,137032704000,53.7
05/06/2025 18:03:57,2396.0,59.9,5.44,69.4,78744,181601,137032704000,53.7
05/06/2025 18:04:00,2396.0,37.1,5.45,69.5,78745,181602,137032704000,53.7
05/06/2025 18:04:03,2396.0,36.1,5.45,69.6,78746,181603,137032704000,53.7
05/06/2025 18:04:06,2396.0,63.0,5.45,69.5,78746,181603,137032708096,53.7
05/06/2025 18:04:10,2396.0,20.5,5.45,69.6,78749,181604,137032839168,53.7
05/06/2025 18:04:14,2396.0,91.6,5.51,70.3,78750,181604,137032970240,53.7
05/06/2025 18:04:20,2396.0,56.9,5.5,70.2,78768,181621,137033232384,53.7
05/06/2025 18:04:24,2396.0,38.5,5.5,70.2,78769,181621,137033371648,53.7
05/06/2025 18:04:28,2396.0,73.1,5.54,70.7,78775,181621,137033396224,53.7
05/06/2025 18:04:31,2396.0,28.2,5.54,70.7,78797,181625,137033396224,53.7
05/06/2025 18:04:35,2396.0,75.0,5.55,70.8,78912,181767,137033396224,53.7
05/06/2025 18:04:38,2396.0,78.1,5.56,71.0,78935,181805,137033396224,53.7
05/06/2025 18:04:43,2396.0,38.0,5.54,70.7,78954,181828,137033527296,53.7
05/06/2025 18:04:46,2396.0,17.4,5.57,71.0,79115,182018,137033527296,53.7
05/06/2025 18:04:49,2396.0,30.4,5.53,70.5,79118,182024,137033527296,53.7
05/06/2025 18:04:52,2396.0,33.1,5.53,70.6,79118,182024,137033527296,53.7
05/06/2025 18:04:55,2396.0,10.9,5.5,70.2,79121,182026,137033527296,53.7
05/06/2025 18:04:59,2396.0,32.2,5.51,70.2,79145,182083,137033527296,53.7
05/06/2025 18:05:02,2396.0,35.5,5.51,70.2,79145,182083,137033531392,53.7
05/06/2025 18:05:05,2396.0,27.8,5.51,70.3,79145,182084,137033531392,53.7
05/06/2025 18:05:08,2396.0,26.6,5.51,70.2,79145,182084,137033531392,53.7
05/06/2025 18:05:12,2396.0,18.9,5.52,70.5,79152,182090,137033527296,53.7
05/06/2025 18:05:15,2396.0,46.9,5.53,70.5,79184,182135,137033543680,53.7
05/06/2025 18:05:19,2396.0,29.3,5.53,70.5,79189,182137,137033543680,53.7
05/06/2025 18:05:22,2396.0,20.6,5.54,70.7,79190,182138,137033543680,53.7
05/06/2025 18:05:25,2396.0,24.4,5.53,70.5,79190,182138,137033543680,53.7
05/06/2025 18:05:28,2396.0,33.6,5.53,70.5,79192,182139,137033543680,53.7
05/06/2025 18:05:31,2396.0,26.5,5.53,70.5,79196,182141,137033543680,53.7
05/06/2025 18:05:35,2396.0,27.2,5.52,70.5,79199,182143,137033543680,53.7
05/06/2025 18:05:38,2396.0,23.9,5.52,70.4,79201,182144,137033543680,53.7
05/06/2025 18:05:41,2396.0,25.5,5.52,70.5,79202,182145,137033547776,53.7
05/06/2025 18:05:44,2396.0,30.0,5.52,70.4,79203,182145,137033547776,53.7
05/06/2025 18:05:47,2396.0,19.1,5.52,70.4,79213,182157,137033547776,53.7
05/06/2025 18:05:51,2396.0,47.7,5.52,70.4,79213,182157,137033547776,53.7
05/06/2025 18:05:54,2396.0,29.8,5.52,70.4,79213,182157,137033547776,53.7
05/06/2025 18:05:57,2396.0,39.1,5.52,70.4,79213,182157,137033547776,53.7
05/06/2025 18:06:00,2396.0,53.3,5.52,70.4,79213,182157,137033547776,53.7
05/06/2025 18:06:03,2396.0,20.6,5.52,70.5,79213,182157,137033547776,53.7
05/06/2025 18:06:06,2396.0,52.5,5.51,70.3,79214,182158,137034072064,53.7
05/06/2025 18:06:10,2396.0,17.1,5.52,70.4,79214,182158,137034072064,53.7
05/06/2025 18:06:13,2396.0,54.8,5.51,70.3,79240,182181,137034076160,53.7
05/06/2025 18:06:16,2396.0,30.2,5.52,70.4,79241,182186,137034076160,53.7
05/06/2025 18:06:19,2396.0,7.8,5.52,70.4,79243,182188,137034076160,53.7
05/06/2025 18:06:22,2396.0,60.3,5.52,70.4,79243,182188,137034076160,53.7
05/06/2025 18:06:26,2396.0,12.0,5.53,70.6,79243,182188,137034076160,53.7
05/06/2025 18:06:29,2396.0,57.8,5.53,70.5,79245,182193,137034076160,53.7
05/06/2025 18:06:32,2396.0,37.5,5.52,70.5,79248,182194,137034076160,53.7
05/06/2025 18:06:35,2396.0,16.8,5.53,70.5,79252,182197,137034076160,53.7
05/06/2025 18:06:39,2396.0,62.1,5.52,70.4,79270,182228,137034076160,53.7
05/06/2025 18:06:42,2396.0,67.9,5.52,70.4,79283,182244,137034076160,53.7
05/06/2025 18:06:45,2396.0,31.4,5.51,70.3,79283,182244,137034076160,53.7
05/06/2025 18:06:48,2396.0,42.3,5.52,70.4,79284,182246,137034080256,53.7
05/06/2025 18:06:52,2396.0,32.3,5.52,70.5,79287,182247,137034084352,53.7
05/06/2025 18:06:55,2396.0,28.3,5.52,70.4,79288,182247,137034084352,53.7
05/06/2025 18:06:58,2396.0,49.1,5.52,70.4,79290,182248,137034084352,53.7
05/06/2025 18:07:01,2396.0,34.6,5.52,70.4,79291,182249,137034084352,53.7
05/06/2025 18:07:04,2396.0,45.2,5.52,70.4,79293,182250,137034084352,53.7
05/06/2025 18:07:08,2396.0,29.2,5.52,70.4,79293,182250,137034084352,53.7
05/06/2025 18:07:11,2396.0,32.4,5.52,70.4,79294,182251,137034084352,53.7
05/06/2025 18:07:14,2396.0,52.3,5.52,70.4,79300,182254,137034084352,53.7
05/06/2025 18:07:18,2396.0,57.6,5.52,70.4,79313,182268,137034084352,53.7
05/06/2025 18:07:22,2396.0,41.7,5.53,70.6,79324,182282,137034084352,53.7
05/06/2025 18:07:25,2396.0,35.4,5.53,70.6,79324,182282,137034088448,53.7
05/06/2025 18:07:28,2396.0,54.2,5.53,70.6,79324,182282,137034088448,53.7
05/06/2025 18:07:31,2396.0,17.8,5.53,70.6,79324,182282,137033957376,53.7
05/06/2025 18:07:34,2396.0,60.0,5.54,70.6,79327,182284,137033957376,53.7
05/06/2025 18:07:38,2396.0,9.0,5.53,70.5,79328,182285,137033957376,53.7
05/06/2025 18:07:41,2396.0,30.2,5.53,70.5,79328,182285,137033957376,53.7
05/06/2025 18:07:44,2396.0,58.1,5.53,70.5,79329,182286,137033957376,53.7
05/06/2025 18:07:47,2396.0,38.9,5.56,71.0,79330,182288,137034252288,53.7
05/06/2025 18:07:50,2396.0,49.0,5.57,71.1,79384,182391,137034252288,53.7
05/06/2025 18:07:54,2396.0,23.0,5.57,71.0,79524,182672,137034231808,53.7
05/06/2025 18:07:58,2396.0,9.3,5.56,71.0,79577,182740,137034235904,53.7
05/06/2025 18:08:01,2396.0,51.5,5.52,70.5,79587,182752,137034240000,53.7
05/06/2025 18:08:04,2396.0,44.2,5.52,70.4,79588,182752,137034891264,53.7
05/06/2025 18:08:08,2396.0,35.4,5.53,70.5,79629,182991,137042587648,53.7
05/06/2025 18:08:11,2396.0,50.2,5.71,72.9,79663,183023,137042587648,53.7
05/06/2025 18:08:14,2396.0,49.2,6.05,77.2,79666,183024,137067364352,53.7
05/06/2025 18:08:18,2396.0,41.0,6.03,76.9,79670,183028,137287872512,53.8
05/06/2025 18:08:22,2396.0,70.9,5.74,73.2,79672,183029,137035685888,53.7
05/06/2025 18:08:26,2396.0,30.7,5.57,71.0,79699,183059,137035685888,53.7
05/06/2025 18:08:30,2396.0,31.1,5.59,71.4,79700,183060,137035685888,53.7
05/06/2025 18:08:33,2396.0,45.9,5.61,71.6,79704,183062,137035685888,53.7
05/06/2025 18:08:37,2396.0,44.4,5.62,71.7,79713,183065,137035685888,53.7
05/06/2025 18:08:40,2396.0,45.5,5.63,71.8,79719,183080,137035689984,53.7
05/06/2025 18:08:43,2396.0,34.2,5.63,71.8,79720,183080,137035689984,53.7
05/06/2025 18:08:47,2396.0,47.3,5.62,71.7,79723,183082,137035689984,53.7
05/06/2025 18:08:50,2396.0,32.0,5.63,71.8,79731,183089,137035689984,53.7
05/06/2025 18:08:53,2396.0,29.6,5.62,71.8,79731,183089,137035689984,53.7
05/06/2025 18:08:56,2396.0,69.6,5.62,71.7,79732,183089,137035698176,53.7
05/06/2025 18:09:00,2396.0,20.2,5.62,71.7,79733,183089,137035776000,53.7
05/06/2025 18:09:04,2396.0,66.4,5.62,71.7,79733,183089,137035776000,53.7
05/06/2025 18:09:08,2396.0,50.4,5.63,71.8,79733,183089,137035808768,53.7
05/06/2025 18:09:12,2396.0,61.9,5.69,72.6,79804,183189,137035808768,53.7
05/06/2025 18:09:16,2396.0,78.2,5.69,72.6,79821,183206,137035812864,53.7
05/06/2025 18:09:19,2396.0,31.9,5.69,72.6,79821,183206,137035812864,53.7
05/06/2025 18:09:23,2396.0,70.9,5.69,72.6,79821,183206,137035812864,53.7
