data_hora,process_name,memory_percent,cpu_percent,vms
05/06/2025 01:40:31,opera.exe,0,32.5,0
05/06/2025 01:40:31,python.exe,0,31.2,0
05/06/2025 01:40:31,webstorm64.exe,0,2.3,0
05/06/2025 01:40:31,opera.exe,0,1.2,0
05/06/2025 01:40:31,opera.exe,0,0.7,0
05/06/2025 01:40:31,Discord.exe,0,0.7,0
05/06/2025 01:40:31,pycharm64.exe,0,0.7,0
05/06/2025 01:40:31,System,0,0.5,0
05/06/2025 01:40:37,pycharm64.exe,0,703.3,0
05/06/2025 01:40:37,python.exe,0,24.1,0
05/06/2025 01:40:37,MsMpEng.exe,0,11.4,0
05/06/2025 01:40:37,opera.exe,0,11.3,0
05/06/2025 01:40:37,opera.exe,0,5.2,0
05/06/2025 01:40:37,SynTPEnh.exe,0,4.2,0
05/06/2025 01:40:37,audiodg.exe,0,3.8,0
05/06/2025 01:40:37,opera.exe,0,2.5,0
05/06/2025 01:40:37,dwm.exe,0,2.5,0
05/06/2025 01:40:37,opera.exe,0,1.9,0
05/06/2025 01:40:42,opera.exe,0,26.9,0
05/06/2025 01:40:42,python.exe,0,8.3,0
05/06/2025 01:40:42,opera.exe,0,5.1,0
05/06/2025 01:40:42,opera.exe,0,4.9,0
05/06/2025 01:40:42,SynTPEnh.exe,0,4.1,0
05/06/2025 01:40:42,opera.exe,0,4.0,0
05/06/2025 01:40:42,explorer.exe,0,2.4,0
05/06/2025 01:40:42,ctfmon.exe,0,2.4,0
05/06/2025 01:40:42,dwm.exe,0,2.4,0
05/06/2025 01:40:42,webstorm64.exe,0,2.3,0
05/06/2025 01:40:47,webstorm64.exe,0,187.8,0
05/06/2025 01:40:47,python.exe,0,26.7,0
05/06/2025 01:40:47,SynTPEnh.exe,0,6.3,0
05/06/2025 01:40:47,opera.exe,0,1.8,0
05/06/2025 01:40:47,Rainmeter.exe,0,1.5,0
05/06/2025 01:40:47,csrss.exe,0,0.8,0
05/06/2025 01:40:47,audiodg.exe,0,0.8,0
05/06/2025 01:40:47,opera.exe,0,0.8,0
05/06/2025 01:40:47,MsMpEng.exe,0,0.7,0
05/06/2025 01:40:47,Discord.exe,0,0.7,0
05/06/2025 01:40:51,webstorm64.exe,0,221.4,0
05/06/2025 01:40:51,pycharm64.exe,0,45.9,0
05/06/2025 01:40:51,python.exe,0,13.8,0
05/06/2025 01:40:51,MsMpEng.exe,0,5.5,0
05/06/2025 01:40:51,dwm.exe,0,1.5,0
05/06/2025 01:40:51,SearchIndexer.exe,0,0.8,0
05/06/2025 01:40:51,OpenConsole.exe,0,0.7,0
05/06/2025 01:40:51,csrss.exe,0,0.7,0
05/06/2025 01:40:56,webstorm64.exe,0,145.8,0
05/06/2025 01:40:56,python.exe,0,16.4,0
05/06/2025 01:40:56,opera.exe,0,12.2,0
05/06/2025 01:40:56,MsMpEng.exe,0,3.0,0
05/06/2025 01:40:56,audiodg.exe,0,1.9,0
05/06/2025 01:40:56,opera.exe,0,1.4,0
05/06/2025 01:40:56,explorer.exe,0,1.3,0
05/06/2025 01:40:56,opera.exe,0,1.0,0
05/06/2025 01:40:56,mysqld.exe,0,0.8,0
05/06/2025 01:40:56,node.exe,0,0.7,0
05/06/2025 01:41:01,opera.exe,0,25.5,0
05/06/2025 01:41:01,python.exe,0,11.7,0
05/06/2025 01:41:01,opera.exe,0,8.2,0
05/06/2025 01:41:01,webstorm64.exe,0,8.0,0
05/06/2025 01:41:01,dwm.exe,0,3.7,0
05/06/2025 01:41:01,explorer.exe,0,2.9,0
05/06/2025 01:41:01,opera.exe,0,2.8,0
05/06/2025 01:41:01,opera.exe,0,1.7,0
05/06/2025 01:41:01,System,0,1.1,0
05/06/2025 01:41:01,opera.exe,0,0.8,0
05/06/2025 01:41:06,webstorm64.exe,0,83.3,0
05/06/2025 01:41:06,pycharm64.exe,0,36.1,0
05/06/2025 01:41:06,python.exe,0,13.1,0
05/06/2025 01:41:06,opera.exe,0,5.2,0
05/06/2025 01:41:06,MsMpEng.exe,0,3.7,0
05/06/2025 01:41:06,opera.exe,0,3.3,0
05/06/2025 01:41:06,SynTPEnh.exe,0,3.1,0
05/06/2025 01:41:06,node.exe,0,3.1,0
05/06/2025 01:41:06,opera.exe,0,2.4,0
05/06/2025 01:41:06,dwm.exe,0,1.6,0
05/06/2025 01:41:10,python.exe,0,18.2,0
05/06/2025 01:41:10,opera.exe,0,5.5,0
05/06/2025 01:41:10,opera.exe,0,3.9,0
05/06/2025 01:41:10,opera.exe,0,3.7,0
05/06/2025 01:41:10,opera.exe,0,3.1,0
05/06/2025 01:41:10,opera.exe,0,1.5,0
05/06/2025 01:41:10,opera.exe,0,1.4,0
05/06/2025 01:41:10,System,0,1.2,0
05/06/2025 01:41:10,webstorm64.exe,0,0.8,0
05/06/2025 01:41:10,dwm.exe,0,0.8,0
05/06/2025 01:41:15,python.exe,0,19.4,0
05/06/2025 01:41:15,opera.exe,0,3.3,0
05/06/2025 01:41:15,dwm.exe,0,3.1,0
05/06/2025 01:41:15,opera.exe,0,2.3,0
05/06/2025 01:41:15,webstorm64.exe,0,1.5,0
05/06/2025 01:41:15,opera.exe,0,1.4,0
05/06/2025 01:41:15,opera.exe,0,1.3,0
05/06/2025 01:41:15,opera.exe,0,0.8,0
05/06/2025 01:41:15,MsMpEng.exe,0,0.7,0
05/06/2025 01:41:15,Discord.exe,0,0.7,0
05/06/2025 01:41:20,opera.exe,0,22.7,0
05/06/2025 01:41:20,python.exe,0,20.4,0
05/06/2025 01:41:20,pycharm64.exe,0,13.1,0
05/06/2025 01:41:20,opera.exe,0,6.5,0
05/06/2025 01:41:20,opera.exe,0,2.9,0
05/06/2025 01:41:20,dwm.exe,0,1.6,0
05/06/2025 01:41:20,opera.exe,0,1.6,0
05/06/2025 01:41:20,SynTPEnh.exe,0,0.8,0
05/06/2025 01:41:20,webstorm64.exe,0,0.8,0
05/06/2025 01:41:20,opera.exe,0,0.6,0
05/06/2025 01:41:24,python.exe,0,27.8,0
05/06/2025 01:41:24,opera.exe,0,7.7,0
05/06/2025 01:41:24,opera.exe,0,4.1,0
05/06/2025 01:41:24,opera.exe,0,2.0,0
05/06/2025 01:41:24,opera.exe,0,1.7,0
05/06/2025 01:41:24,opera.exe,0,1.4,0
05/06/2025 01:41:24,audiodg.exe,0,0.9,0
05/06/2025 01:41:24,MsMpEng.exe,0,0.8,0
05/06/2025 01:41:24,mysqld.exe,0,0.8,0
05/06/2025 01:41:24,pycharm64.exe,0,0.8,0
05/06/2025 01:41:29,python.exe,0,23.3,0
05/06/2025 01:41:29,opera.exe,0,5.9,0
05/06/2025 01:41:29,opera.exe,0,3.9,0
05/06/2025 01:41:29,opera.exe,0,2.7,0
05/06/2025 01:41:29,opera.exe,0,1.6,0
05/06/2025 01:41:29,webstorm64.exe,0,1.5,0
05/06/2025 01:41:29,AMDRSSrcExt.exe,0,0.8,0
05/06/2025 01:41:29,dwm.exe,0,0.8,0
05/06/2025 01:41:29,opera.exe,0,0.8,0
05/06/2025 01:41:29,opera.exe,0,0.7,0
05/06/2025 01:41:34,python.exe,0,32.6,0
05/06/2025 01:41:34,opera.exe,0,7.0,0
05/06/2025 01:41:34,opera.exe,0,4.8,0
05/06/2025 01:41:34,opera.exe,0,3.9,0
05/06/2025 01:41:34,opera.exe,0,1.8,0
05/06/2025 01:41:34,Rainmeter.exe,0,1.6,0
05/06/2025 01:41:34,Discord.exe,0,1.5,0
05/06/2025 01:41:34,pycharm64.exe,0,0.8,0
05/06/2025 01:41:34,webstorm64.exe,0,0.8,0
05/06/2025 01:41:34,opera.exe,0,0.8,0
05/06/2025 01:41:38,python.exe,0,19.8,0
05/06/2025 01:41:38,opera.exe,0,5.4,0
05/06/2025 01:41:38,opera.exe,0,1.7,0
05/06/2025 01:41:38,opera.exe,0,1.7,0
05/06/2025 01:41:38,System,0,1.2,0
05/06/2025 01:41:38,ctfmon.exe,0,0.9,0
05/06/2025 01:41:38,dwm.exe,0,0.9,0
05/06/2025 01:41:38,bash.exe,0,0.9,0
05/06/2025 01:41:38,MsMpEng.exe,0,0.8,0
05/06/2025 01:41:38,mysqld.exe,0,0.8,0
05/06/2025 01:41:43,python.exe,0,16.3,0
05/06/2025 01:41:43,opera.exe,0,6.2,0
05/06/2025 01:41:43,opera.exe,0,5.2,0
05/06/2025 01:41:43,opera.exe,0,4.6,0
05/06/2025 01:41:43,opera.exe,0,1.9,0
05/06/2025 01:41:43,webstorm64.exe,0,0.8,0
05/06/2025 01:41:48,opera.exe,0,43.8,0
05/06/2025 01:41:48,python.exe,0,23.5,0
05/06/2025 01:41:48,opera.exe,0,7.7,0
05/06/2025 01:41:48,dwm.exe,0,5.3,0
05/06/2025 01:41:48,opera.exe,0,2.9,0
05/06/2025 01:41:48,opera.exe,0,1.5,0
05/06/2025 01:41:48,webstorm64.exe,0,0.8,0
05/06/2025 01:41:48,opera.exe,0,0.8,0
05/06/2025 01:41:48,opera.exe,0,0.8,0
05/06/2025 01:41:48,pycharm64.exe,0,0.7,0
05/06/2025 01:41:53,opera.exe,0,96.9,0
05/06/2025 01:41:53,python.exe,0,27.2,0
05/06/2025 01:41:53,pycharm64.exe,0,23.8,0
05/06/2025 01:41:53,opera.exe,0,4.0,0
05/06/2025 01:41:53,dwm.exe,0,3.7,0
05/06/2025 01:41:53,MsMpEng.exe,0,1.5,0
05/06/2025 01:41:53,Rainmeter.exe,0,0.9,0
05/06/2025 01:41:53,Discord.exe,0,0.8,0
05/06/2025 01:41:53,opera.exe,0,0.7,0
05/06/2025 01:41:53,System,0,0.6,0
05/06/2025 01:41:57,python.exe,0,19.4,0
05/06/2025 01:41:57,opera.exe,0,5.4,0
05/06/2025 01:41:57,opera.exe,0,4.1,0
05/06/2025 01:41:57,opera.exe,0,2.7,0
05/06/2025 01:41:57,dwm.exe,0,1.5,0
05/06/2025 01:41:57,opera.exe,0,1.4,0
05/06/2025 01:41:57,Discord.exe,0,0.8,0
05/06/2025 01:41:57,pycharm64.exe,0,0.8,0
05/06/2025 01:41:57,webstorm64.exe,0,0.8,0
05/06/2025 01:41:57,audiodg.exe,0,0.8,0
05/06/2025 01:42:02,python.exe,0,25.0,0
05/06/2025 01:42:02,opera.exe,0,24.4,0
05/06/2025 01:42:02,opera.exe,0,9.7,0
05/06/2025 01:42:02,opera.exe,0,7.7,0
05/06/2025 01:42:02,dwm.exe,0,2.3,0
05/06/2025 01:42:02,System,0,1.1,0
05/06/2025 01:42:02,opera.exe,0,1.1,0
05/06/2025 01:42:02,Discord.exe,0,0.7,0
05/06/2025 01:42:02,RadeonSoftware.exe,0,0.7,0
05/06/2025 01:42:02,services.exe,0,0.6,0
05/06/2025 01:42:07,pycharm64.exe,0,47.0,0
05/06/2025 01:42:07,python.exe,0,19.7,0
05/06/2025 01:42:07,opera.exe,0,5.1,0
05/06/2025 01:42:07,webstorm64.exe,0,4.2,0
05/06/2025 01:42:07,MsMpEng.exe,0,3.7,0
